Order_ID,Order_Date,Order_Time,Day_of_Week,Week_Number,Month,Month_Num,Quarter,Year,Customer_ID,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price_INR,Gross_Amount_INR,Discount_Pct,Discount_Amount_INR,Coupon_Code,Net_Amount_INR,GST_Pct,GST_Amount_INR,Final_Amount_INR,Payment_Method,Order_Status,Order_Channel,Shipping_Days,Delivery_Date,Is_Repeat_Customer
SN2306838,2023-11-30,14:05,Thursday,48,November,11,Q4,2023,CUST10339,PRD1076,Durafit Spark Cycle 21kg Flywheel,Sports,Fitness Equipment,Durafit,1,27999,27999,20,5599.8,BIGSALE,22399.2,28,4899.82,22399.2,Cash on Delivery,Delivered,Mobile App,1,2023-12-01,No
SN2306839,2023-11-30,12:02,Thursday,48,November,11,Q4,2023,CUST10577,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,2,2999,5998,0,0,,5998,18,914.95,5998,Debit Card,Delivered,Website,9,2023-12-09,No
SN2306840,2023-11-30,23:30,Thursday,48,November,11,Q4,2023,CUST10678,PRD1070,Maybelline Fit Me Matte Foundation,Beauty,Makeup,Maybelline,5,699,3495,10,349.5,,3145.5,18,479.82,3145.5,UPI,Delivered,Mobile App,2,2023-12-02,Yes
SN2306841,2023-11-30,00:39,Thursday,48,November,11,Q4,2023,CUST10023,PRD1070,Maybelline Fit Me Matte Foundation,Beauty,Makeup,Maybelline,3,699,2097,20,419.4,BIGSALE,1677.6,18,255.91,1677.6,Debit Card,Returned,Mobile App,6,2023-12-06,Yes
SN2306842,2023-12-01,15:12,Friday,48,December,12,Q4,2023,CUST10316,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,1,2499,2499,10,249.9,,2249.1,5,107.1,2249.1,Credit Card,Cancelled,Website,0,,No
SN2306843,2023-12-01,20:25,Friday,48,December,12,Q4,2023,CUST10338,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,2,1499,2998,0,0,,2998,12,321.21,2998,Net Banking,Delivered,Website,3,2023-12-04,Yes
SN2306844,2023-12-01,22:28,Friday,48,December,12,Q4,2023,CUST10488,PRD1023,Fitbit Charge 6,Electronics,Smartwatches,Fitbit,4,18999,75996,20,15199.2,BIGSALE,60796.8,5,2895.09,60796.8,UPI,Delivered,Website,5,2023-12-06,No
SN2306845,2023-12-01,13:01,Friday,48,December,12,Q4,2023,CUST10667,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,2,3499,6998,0,0,,6998,5,333.24,6998,UPI,Delivered,Website,3,2023-12-04,Yes
SN2306846,2023-12-01,06:09,Friday,48,December,12,Q4,2023,CUST10287,PRD1066,Mamaearth Onion Hair Oil 150ml,Beauty,Haircare,Mamaearth,3,449,1347,5,67.35,,1279.65,12,137.11,1279.65,UPI,Delivered,Website,4,2023-12-05,Yes
SN2306847,2023-12-01,21:45,Friday,48,December,12,Q4,2023,CUST10473,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,1,399,399,15,59.85,,339.15,5,16.15,339.15,Cash on Delivery,Delivered,Mobile App,3,2023-12-04,Yes
SN2306848,2023-12-01,14:51,Friday,48,December,12,Q4,2023,CUST10536,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,1,399,399,0,0,,399,5,19,399,Debit Card,Delivered,Website,3,2023-12-04,Yes
SN2306849,2023-12-01,12:04,Friday,48,December,12,Q4,2023,CUST10731,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,4,399,1596,10,159.6,,1436.4,28,314.21,1436.4,UPI,Delivered,Website,2,2023-12-03,No
SN2306850,2023-12-01,14:51,Friday,48,December,12,Q4,2023,CUST10328,PRD1043,Titan Raga Women's Watch,Fashion,Accessories,Titan,1,5999,5999,0,0,,5999,5,285.67,5999,UPI,Delivered,Mobile App,3,2023-12-04,No
SN2306851,2023-12-01,01:56,Friday,48,December,12,Q4,2023,CUST10060,PRD1050,Havells Fresco 800W OTG 19L,Home & Kitchen,Kitchen Appliances,Havells,1,4999,4999,10,499.9,,4499.1,18,686.3,4499.1,UPI,Cancelled,Social Commerce,0,,Yes
SN2306852,2023-12-01,23:59,Friday,48,December,12,Q4,2023,CUST10690,PRD1030,H&M Regular Fit Linen Shirt,Fashion,Men's Clothing,H&M,2,1799,3598,5,179.9,,3418.1,12,366.22,3418.1,Debit Card,Delivered,Mobile App,3,2023-12-04,Yes
SN2306853,2023-12-01,21:29,Friday,48,December,12,Q4,2023,CUST10427,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,2,9999,19998,0,0,,19998,28,4374.56,19998,UPI,Returned,Website,1,2023-12-02,No
SN2306854,2023-12-01,06:49,Friday,48,December,12,Q4,2023,CUST10317,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,1,2999,2999,0,0,,2999,18,457.47,2999,Cash on Delivery,Delivered,Website,6,2023-12-07,No
SN2306855,2023-12-01,01:11,Friday,48,December,12,Q4,2023,CUST10683,PRD1005,Vivo V29 Pro 5G,Electronics,Smartphones,Vivo,2,36999,73998,5,3699.9,,70298.1,12,7531.94,70298.1,EMI,Delivered,Social Commerce,10,2023-12-11,No
SN2306856,2023-12-01,19:11,Friday,48,December,12,Q4,2023,CUST10587,PRD1085,Disha UPSC Prelims 20 Years Papers,Books,Educational,Disha,2,599,1198,10,119.8,,1078.2,18,164.47,1078.2,EMI,Delivered,Mobile App,3,2023-12-04,No
SN2306857,2023-12-01,20:16,Friday,48,December,12,Q4,2023,CUST10503,PRD1055,Spaces 300TC Cotton King Bedsheet,Home & Kitchen,Bedding,Spaces,3,2499,7497,20,1499.4,DIWALI30,5997.6,28,1311.98,5997.6,Debit Card,Delivered,Mobile App,3,2023-12-04,No
SN2306858,2023-12-01,04:45,Friday,48,December,12,Q4,2023,CUST10059,PRD1063,Minimalist 10% Niacinamide Serum 30ml,Beauty,Skincare,Minimalist,2,699,1398,0,0,,1398,12,149.79,1398,EMI,Delivered,Mobile App,3,2023-12-04,No
SN2306859,2023-12-01,10:58,Friday,48,December,12,Q4,2023,CUST10709,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,1,3499,3499,0,0,,3499,5,166.62,3499,Debit Card,Delivered,Mobile App,2,2023-12-03,No
SN2306860,2023-12-01,05:57,Friday,48,December,12,Q4,2023,CUST10624,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,5,24999,124995,10,12499.5,,112495.5,28,24608.39,112495.5,UPI,Returned,Website,6,2023-12-07,No
SN2306861,2023-12-01,22:26,Friday,48,December,12,Q4,2023,CUST10800,PRD1060,Pepperfry Solid Wood Study Table,Home & Kitchen,Furniture,Pepperfry,1,12999,12999,10,1299.9,,11699.1,12,1253.48,11699.1,Credit Card,Delivered,Website,2,2023-12-03,Yes
SN2306862,2023-12-01,21:35,Friday,48,December,12,Q4,2023,CUST10248,PRD1022,Samsung Galaxy Watch 6,Electronics,Smartwatches,Samsung,2,29999,59998,0,0,,59998,12,6428.36,59998,Cash on Delivery,Delivered,Website,3,2023-12-04,Yes
SN2306863,2023-12-02,19:45,Saturday,48,December,12,Q4,2023,CUST10088,PRD1049,Bajaj Majesty 2L Induction Cooktop,Home & Kitchen,Kitchen Appliances,Bajaj,2,3299,6598,10,659.8,,5938.2,28,1298.98,5938.2,UPI,Delivered,Website,6,2023-12-08,Yes
SN2306864,2023-12-02,00:55,Saturday,48,December,12,Q4,2023,CUST10379,PRD1033,W Ethnic Wear Kurta Set,Fashion,Women's Clothing,W,2,2299,4598,10,459.8,,4138.2,12,443.38,4138.2,Credit Card,Returned,Website,2,2023-12-04,No
SN2306865,2023-12-02,03:56,Saturday,48,December,12,Q4,2023,CUST10588,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,1,3499,3499,30,1049.7,BIGSALE,2449.3,5,116.63,2449.3,EMI,Delivered,Mobile App,2,2023-12-04,No
SN2306866,2023-12-02,20:40,Saturday,48,December,12,Q4,2023,CUST10734,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,1,3999,3999,0,0,,3999,12,428.46,3999,UPI,Delivered,Social Commerce,1,2023-12-03,No
SN2306867,2023-12-02,17:59,Saturday,48,December,12,Q4,2023,CUST10755,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,2,17999,35998,20,7199.6,SAVE20,28798.4,28,6299.65,28798.4,Net Banking,Delivered,Mobile App,5,2023-12-07,Yes
SN2306868,2023-12-02,01:48,Saturday,48,December,12,Q4,2023,CUST10456,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,3,17999,53997,0,0,,53997,28,11811.84,53997,Credit Card,Delivered,Website,4,2023-12-06,Yes
SN2306869,2023-12-02,08:01,Saturday,48,December,12,Q4,2023,CUST10706,PRD1049,Bajaj Majesty 2L Induction Cooktop,Home & Kitchen,Kitchen Appliances,Bajaj,2,3299,6598,5,329.9,,6268.1,28,1371.15,6268.1,EMI,Delivered,Mobile App,4,2023-12-06,Yes
SN2306870,2023-12-02,01:14,Saturday,48,December,12,Q4,2023,CUST10235,PRD1059,Nilkamal Esteem Bookshelf,Home & Kitchen,Furniture,Nilkamal,1,7999,7999,15,1199.85,,6799.15,28,1487.31,6799.15,Cash on Delivery,Delivered,Mobile App,4,2023-12-06,Yes
SN2306871,2023-12-02,03:55,Saturday,48,December,12,Q4,2023,CUST10210,PRD1063,Minimalist 10% Niacinamide Serum 30ml,Beauty,Skincare,Minimalist,2,699,1398,0,0,,1398,12,149.79,1398,Cash on Delivery,Delivered,Website,6,2023-12-08,No
SN2306872,2023-12-02,07:34,Saturday,48,December,12,Q4,2023,CUST10083,PRD1024,Canon EOS 1500D DSLR Kit,Electronics,Cameras,Canon,2,44999,89998,5,4499.9,,85498.1,5,4071.34,85498.1,EMI,Delivered,Website,5,2023-12-07,No
SN2306873,2023-12-02,10:14,Saturday,48,December,12,Q4,2023,CUST10352,PRD1043,Titan Raga Women's Watch,Fashion,Accessories,Titan,1,5999,5999,15,899.85,,5099.15,5,242.82,5099.15,Wallet,Delivered,Website,1,2023-12-03,Yes
SN2306874,2023-12-02,13:29,Saturday,48,December,12,Q4,2023,CUST10090,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,2,79999,159998,20,31999.6,BIGSALE,127998.4,12,13714.11,127998.4,UPI,Delivered,Mobile App,5,2023-12-07,Yes
SN2306875,2023-12-02,12:09,Saturday,48,December,12,Q4,2023,CUST10580,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,1,1299,1299,0,0,,1299,12,139.18,1299,Debit Card,Delivered,Website,2,2023-12-04,Yes
SN2306876,2023-12-02,12:39,Saturday,48,December,12,Q4,2023,CUST10029,PRD1007,HP Pavilion 15 Core i5 8GB,Electronics,Laptops,HP,1,58999,58999,10,5899.9,,53099.1,18,8099.86,53099.1,Cash on Delivery,Delivered,Social Commerce,4,2023-12-06,Yes
SN2306877,2023-12-02,19:31,Saturday,48,December,12,Q4,2023,CUST10368,PRD1060,Pepperfry Solid Wood Study Table,Home & Kitchen,Furniture,Pepperfry,5,12999,64995,15,9749.25,,55245.75,12,5919.19,55245.75,UPI,Returned,Website,2,2023-12-04,No
SN2306878,2023-12-02,21:40,Saturday,48,December,12,Q4,2023,CUST10311,PRD1046,Lavie Women Tote Handbag,Fashion,Bags,Lavie,1,1799,1799,10,179.9,,1619.1,12,173.47,1619.1,EMI,Cancelled,Mobile App,0,,Yes
SN2306879,2023-12-02,01:17,Saturday,48,December,12,Q4,2023,CUST10648,PRD1082,The Alchemist – Paulo Coelho,Books,Fiction,HarperCollins,3,350,1050,10,105,,945,18,144.15,945,Cash on Delivery,Delivered,Mobile App,4,2023-12-06,No
SN2306880,2023-12-02,18:16,Saturday,48,December,12,Q4,2023,CUST10135,PRD1077,Nike Dri-FIT Training Shorts,Sports,Sportswear,Nike,1,1999,1999,0,0,,1999,12,214.18,1999,Credit Card,Delivered,Social Commerce,3,2023-12-05,Yes
SN2306881,2023-12-02,06:15,Saturday,48,December,12,Q4,2023,CUST10116,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,2,26999,53998,0,0,,53998,18,8236.98,53998,Credit Card,Returned,Website,4,2023-12-06,No
SN2306882,2023-12-02,20:09,Saturday,48,December,12,Q4,2023,CUST10300,PRD1016,Sony WH-1000XM5 Wireless,Electronics,Earphones,Sony,1,31999,31999,25,7999.75,NEWUSER25,23999.25,5,1142.82,23999.25,Credit Card,Delivered,Social Commerce,4,2023-12-06,Yes
SN2306883,2023-12-02,16:05,Saturday,48,December,12,Q4,2023,CUST10183,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,4,1799,7196,10,719.6,,6476.4,28,1416.71,6476.4,Credit Card,Delivered,Website,5,2023-12-07,No
SN2306884,2023-12-02,02:49,Saturday,48,December,12,Q4,2023,CUST10794,PRD1008,Dell Inspiron 15 Core i7,Electronics,Laptops,Dell,1,74999,74999,0,0,,74999,28,16406.03,74999,Credit Card,Delivered,Mobile App,8,2023-12-10,Yes
SN2306885,2023-12-02,13:19,Saturday,48,December,12,Q4,2023,CUST10421,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,15,4049.85,,22949.15,18,3500.72,22949.15,UPI,Delivered,Website,8,2023-12-10,No
SN2306886,2023-12-02,08:06,Saturday,48,December,12,Q4,2023,CUST10696,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,1,79999,79999,0,0,,79999,12,8571.32,79999,UPI,Delivered,Mobile App,5,2023-12-07,Yes
SN2306887,2023-12-02,05:41,Saturday,48,December,12,Q4,2023,CUST10638,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,15,2999.85,,16999.15,28,3718.56,16999.15,Net Banking,Delivered,Website,5,2023-12-07,Yes
SN2306888,2023-12-02,03:11,Saturday,48,December,12,Q4,2023,CUST10763,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,2,79999,159998,0,0,,159998,12,17142.64,159998,Net Banking,Cancelled,Mobile App,0,,Yes
SN2306889,2023-12-02,20:22,Saturday,48,December,12,Q4,2023,CUST10322,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,2,599,1198,0,0,,1198,28,262.06,1198,Wallet,Delivered,Social Commerce,3,2023-12-05,Yes
SN2306890,2023-12-03,01:54,Sunday,48,December,12,Q4,2023,CUST10683,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,1,24999,24999,20,4999.8,FESTIVE20,19999.2,28,4374.82,19999.2,Credit Card,Delivered,Mobile App,5,2023-12-08,Yes
SN2306891,2023-12-03,09:59,Sunday,48,December,12,Q4,2023,CUST10614,PRD1084,Deep Work – Cal Newport,Books,Non-Fiction,HarperCollins,1,599,599,0,0,,599,18,91.37,599,Cash on Delivery,Delivered,Mobile App,3,2023-12-06,No
SN2306892,2023-12-03,01:24,Sunday,48,December,12,Q4,2023,CUST10364,PRD1047,Prestige Iris 750W Mixer Grinder,Home & Kitchen,Kitchen Appliances,Prestige,2,3999,7998,0,0,,7998,18,1220.03,7998,UPI,Delivered,Mobile App,3,2023-12-06,No
SN2306893,2023-12-03,21:28,Sunday,48,December,12,Q4,2023,CUST10600,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,1,1999,1999,10,199.9,,1799.1,12,192.76,1799.1,UPI,Delivered,Website,6,2023-12-09,No
SN2306894,2023-12-03,02:29,Sunday,48,December,12,Q4,2023,CUST10439,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,4,649,2596,10,259.6,,2336.4,5,111.26,2336.4,UPI,Delivered,Website,3,2023-12-06,Yes
SN2306895,2023-12-03,23:30,Sunday,48,December,12,Q4,2023,CUST10326,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,1,9999,9999,0,0,,9999,28,2187.28,9999,UPI,Delivered,Website,1,2023-12-04,Yes
SN2306896,2023-12-03,02:36,Sunday,48,December,12,Q4,2023,CUST10241,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,2,2999,5998,10,599.8,,5398.2,18,823.45,5398.2,UPI,Delivered,Mobile App,5,2023-12-08,No
SN2306897,2023-12-03,06:12,Sunday,48,December,12,Q4,2023,CUST10776,PRD1076,Durafit Spark Cycle 21kg Flywheel,Sports,Fitness Equipment,Durafit,3,27999,83997,10,8399.7,,75597.3,28,16536.91,75597.3,Net Banking,Delivered,Mobile App,4,2023-12-07,Yes
SN2306898,2023-12-03,12:56,Sunday,48,December,12,Q4,2023,CUST10458,PRD1059,Nilkamal Esteem Bookshelf,Home & Kitchen,Furniture,Nilkamal,1,7999,7999,15,1199.85,,6799.15,28,1487.31,6799.15,Credit Card,Delivered,Website,2,2023-12-05,Yes
SN2306899,2023-12-03,22:14,Sunday,48,December,12,Q4,2023,CUST10012,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,5,1799,8995,15,1349.25,,7645.75,12,819.19,7645.75,Credit Card,Delivered,Website,3,2023-12-06,Yes
SN2306900,2023-12-03,08:16,Sunday,48,December,12,Q4,2023,CUST10412,PRD1033,W Ethnic Wear Kurta Set,Fashion,Women's Clothing,W,2,2299,4598,0,0,,4598,12,492.64,4598,Cash on Delivery,Delivered,Website,3,2023-12-06,No
SN2306901,2023-12-03,04:38,Sunday,48,December,12,Q4,2023,CUST10219,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,3,1299,3897,20,779.4,FESTIVE20,3117.6,12,334.03,3117.6,Net Banking,Delivered,Website,3,2023-12-06,Yes
SN2306902,2023-12-03,01:37,Sunday,48,December,12,Q4,2023,CUST10539,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,10,2699.9,,24299.1,18,3706.64,24299.1,Credit Card,Delivered,Website,9,2023-12-12,Yes
SN2306903,2023-12-03,03:15,Sunday,48,December,12,Q4,2023,CUST10049,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,1,3499,3499,0,0,,3499,5,166.62,3499,Cash on Delivery,Cancelled,Mobile App,0,,No
SN2306904,2023-12-03,21:23,Sunday,48,December,12,Q4,2023,CUST10501,PRD1065,Cetaphil Moisturising Cream 250g,Beauty,Skincare,Cetaphil,2,699,1398,0,0,,1398,28,305.81,1398,UPI,Delivered,Website,4,2023-12-07,No
SN2306905,2023-12-03,14:00,Sunday,48,December,12,Q4,2023,CUST10138,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,4,3499,13996,20,2799.2,BIGSALE,11196.8,5,533.18,11196.8,UPI,Delivered,Mobile App,3,2023-12-06,No
SN2306906,2023-12-03,15:38,Sunday,48,December,12,Q4,2023,CUST10278,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,1,1999,1999,0,0,,1999,12,214.18,1999,EMI,Delivered,Website,4,2023-12-07,No
SN2306907,2023-12-03,23:03,Sunday,48,December,12,Q4,2023,CUST10744,PRD1007,HP Pavilion 15 Core i5 8GB,Electronics,Laptops,HP,4,58999,235996,5,11799.8,,224196.2,18,34199.42,224196.2,EMI,Delivered,Social Commerce,3,2023-12-06,No
SN2306908,2023-12-03,23:15,Sunday,48,December,12,Q4,2023,CUST10069,PRD1062,Dot & Key Watermelon Sleeping Mask 85g,Beauty,Skincare,Dot & Key,2,899,1798,20,359.6,SAVE20,1438.4,12,154.11,1438.4,Cash on Delivery,Delivered,Mobile App,3,2023-12-06,Yes
SN2306909,2023-12-03,14:55,Sunday,48,December,12,Q4,2023,CUST10434,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,2,399,798,15,119.7,,678.3,5,32.3,678.3,Debit Card,Cancelled,Social Commerce,0,,Yes
SN2306910,2023-12-03,07:23,Sunday,48,December,12,Q4,2023,CUST10276,PRD1006,Realme 12 Pro+ 5G,Electronics,Smartphones,Realme,3,27999,83997,5,4199.85,,79797.15,18,12172.45,79797.15,Net Banking,Delivered,Mobile App,5,2023-12-08,Yes
SN2306911,2023-12-03,10:53,Sunday,48,December,12,Q4,2023,CUST10285,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,2,399,798,15,119.7,,678.3,28,148.38,678.3,Debit Card,Delivered,Mobile App,2,2023-12-05,No
SN2306912,2023-12-03,18:12,Sunday,48,December,12,Q4,2023,CUST10276,PRD1038,Puma Softride Enzo NXT Sneaker,Fashion,Footwear,Puma,2,4499,8998,15,1349.7,,7648.3,5,364.2,7648.3,Debit Card,Delivered,Website,3,2023-12-06,No
SN2306913,2023-12-03,17:26,Sunday,48,December,12,Q4,2023,CUST10745,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,1,13999,13999,0,0,,13999,12,1499.89,13999,Debit Card,Returned,Website,3,2023-12-06,No
SN2306914,2023-12-03,14:54,Sunday,48,December,12,Q4,2023,CUST10236,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,3,1499,4497,30,1349.1,SAVE20,3147.9,12,337.28,3147.9,Credit Card,Delivered,Website,2,2023-12-05,Yes
SN2306915,2023-12-03,21:07,Sunday,48,December,12,Q4,2023,CUST10454,PRD1017,JBL Tune 760NC Headphone,Electronics,Earphones,JBL,1,7999,7999,5,399.95,,7599.05,12,814.18,7599.05,UPI,Returned,Social Commerce,4,2023-12-07,No
SN2306916,2023-12-03,14:43,Sunday,48,December,12,Q4,2023,CUST10529,PRD1051,Morphy Richards Instacook 700W MW,Home & Kitchen,Kitchen Appliances,Morphy Richards,1,9999,9999,20,1999.8,DIWALI30,7999.2,28,1749.83,7999.2,Cash on Delivery,Delivered,Mobile App,2,2023-12-05,No
SN2306917,2023-12-04,14:35,Monday,49,December,12,Q4,2023,CUST10287,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,1,2499,2499,0,0,,2499,5,119,2499,EMI,Delivered,Website,2,2023-12-06,Yes
SN2306918,2023-12-04,03:36,Monday,49,December,12,Q4,2023,CUST10193,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,4,3499,13996,10,1399.6,,12596.4,5,599.83,12596.4,Credit Card,Delivered,Mobile App,3,2023-12-07,No
SN2306919,2023-12-04,04:01,Monday,49,December,12,Q4,2023,CUST10264,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,0,0,,19999,28,4374.78,19999,UPI,Delivered,Mobile App,4,2023-12-08,Yes
SN2306920,2023-12-04,17:21,Monday,49,December,12,Q4,2023,CUST10172,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,2,1999,3998,10,399.8,,3598.2,12,385.52,3598.2,UPI,Delivered,Website,5,2023-12-09,Yes
SN2306921,2023-12-04,02:56,Monday,49,December,12,Q4,2023,CUST10133,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,2,19999,39998,0,0,,39998,28,8749.56,39998,EMI,Delivered,Mobile App,7,2023-12-11,Yes
SN2306922,2023-12-04,14:53,Monday,49,December,12,Q4,2023,CUST10686,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,3,2499,7497,20,1499.4,BIGSALE,5997.6,5,285.6,5997.6,UPI,Cancelled,Mobile App,0,,Yes
SN2306923,2023-12-04,10:36,Monday,49,December,12,Q4,2023,CUST10587,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,1,44999,44999,20,8999.8,DIWALI30,35999.2,5,1714.25,35999.2,Cash on Delivery,Delivered,Website,10,2023-12-14,No
SN2306924,2023-12-04,22:07,Monday,49,December,12,Q4,2023,CUST10502,PRD1040,Bata Men's Formal Derby Shoes,Fashion,Footwear,Bata,3,2799,8397,0,0,,8397,12,899.68,8397,Debit Card,Delivered,Social Commerce,3,2023-12-07,No
SN2306925,2023-12-04,22:07,Monday,49,December,12,Q4,2023,CUST10035,PRD1029,Peter England Casual Polo T-Shirt,Fashion,Men's Clothing,Peter England,1,1299,1299,15,194.85,,1104.15,5,52.58,1104.15,Debit Card,Delivered,Website,4,2023-12-08,Yes
SN2306926,2023-12-04,12:41,Monday,49,December,12,Q4,2023,CUST10342,PRD1021,boAt Wave Flex Connect,Electronics,Smartwatches,boAt,3,1999,5997,10,599.7,,5397.3,5,257.01,5397.3,Cash on Delivery,Delivered,Mobile App,5,2023-12-09,Yes
SN2306927,2023-12-04,13:46,Monday,49,December,12,Q4,2023,CUST10569,PRD1021,boAt Wave Flex Connect,Electronics,Smartwatches,boAt,1,1999,1999,0,0,,1999,5,95.19,1999,EMI,Delivered,Social Commerce,7,2023-12-11,Yes
SN2306928,2023-12-04,17:05,Monday,49,December,12,Q4,2023,CUST10083,PRD1034,Aurelia Embroidered Salwar Suit,Fashion,Women's Clothing,Aurelia,2,2899,5798,25,1449.5,BIGSALE,4348.5,12,465.91,4348.5,Net Banking,Returned,Mobile App,3,2023-12-07,Yes
SN2306929,2023-12-04,04:03,Monday,49,December,12,Q4,2023,CUST10276,PRD1009,Lenovo IdeaPad Slim 3 15,Electronics,Laptops,Lenovo,1,49999,49999,5,2499.95,,47499.05,12,5089.18,47499.05,UPI,Delivered,Website,8,2023-12-12,Yes
SN2306930,2023-12-04,11:10,Monday,49,December,12,Q4,2023,CUST10404,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,1,3999,3999,10,399.9,,3599.1,12,385.62,3599.1,UPI,Delivered,Mobile App,1,2023-12-05,Yes
SN2306931,2023-12-04,23:41,Monday,49,December,12,Q4,2023,CUST10289,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,1,13999,13999,10,1399.9,,12599.1,12,1349.9,12599.1,Cash on Delivery,Delivered,Mobile App,3,2023-12-07,No
SN2306932,2023-12-04,21:28,Monday,49,December,12,Q4,2023,CUST10313,PRD1046,Lavie Women Tote Handbag,Fashion,Bags,Lavie,2,1799,3598,10,359.8,,3238.2,12,346.95,3238.2,Debit Card,Delivered,Social Commerce,5,2023-12-09,Yes
SN2306933,2023-12-04,05:01,Monday,49,December,12,Q4,2023,CUST10310,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,15,2999.85,,16999.15,28,3718.56,16999.15,UPI,Delivered,Mobile App,9,2023-12-13,No
SN2306934,2023-12-04,04:00,Monday,49,December,12,Q4,2023,CUST10214,PRD1032,BIBA Floral Printed Kurta,Fashion,Women's Clothing,BIBA,2,1899,3798,15,569.7,,3228.3,12,345.89,3228.3,Debit Card,Delivered,Website,2,2023-12-06,Yes
SN2306935,2023-12-04,01:21,Monday,49,December,12,Q4,2023,CUST10506,PRD1040,Bata Men's Formal Derby Shoes,Fashion,Footwear,Bata,1,2799,2799,10,279.9,,2519.1,12,269.9,2519.1,UPI,Delivered,Mobile App,2,2023-12-06,No
SN2306936,2023-12-04,06:44,Monday,49,December,12,Q4,2023,CUST10426,PRD1009,Lenovo IdeaPad Slim 3 15,Electronics,Laptops,Lenovo,1,49999,49999,15,7499.85,,42499.15,12,4553.48,42499.15,Debit Card,Delivered,Mobile App,6,2023-12-10,Yes
